NetCom Log File Opened - File Name:  MatlabNetComLogfile.txt
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:03 - NodeConnectionClient::AddStreamObject - Object S_L5 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:03 - NodeConnectionClient::AddStreamObject - Object S_L6 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:03 - NodeConnectionClient::AddStreamObject - Object S_L7 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:03 - NodeConnectionClient::AddStreamObject - Object S_L8 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:03 - NodeConnectionClient::AddStreamObject - Object S_L9 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:04 - NodeConnectionClient::AddStreamObject - Object S_L10 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:04 - NodeConnectionClient::AddStreamObject - Object S_L11 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:04 - NodeConnectionClient::AddStreamObject - Object S_L12 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:04 - NodeConnectionClient::AddStreamObject - Object S_L13 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:04 - NodeConnectionClient::AddStreamObject - Object S_L14 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:05 - NodeConnectionClient::AddStreamObject - Object S_L15 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:05 - NodeConnectionClient::AddStreamObject - Object S_L16 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:05 - NodeConnectionClient::AddStreamObject - Object S_L17 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:05 - NodeConnectionClient::AddStreamObject - Object S_L18 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:05 - NodeConnectionClient::AddStreamObject - Object S_L19 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:06 - NodeConnectionClient::AddStreamObject - Object S_L20 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:06 - NodeConnectionClient::AddStreamObject - Object S_L21 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:06 - NodeConnectionClient::AddStreamObject - Object S_L22 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:06 - NodeConnectionClient::AddStreamObject - Object S_L23 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:06 - NodeConnectionClient::AddStreamObject - Object S_L24 has been added to our stream list. Stream Type: SingleElectrode
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:18:07 - NodeConnectionClient::AddStreamObject - Object EVENTS has been added to our stream list. Stream Type: Event
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R1 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R1 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R2 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R2 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R3 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R3 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R4 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R4 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R5 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:03 - NodeConnectionClient::RemoveStreamObject - Object CSC_R5 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R6 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R6 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R7 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R7 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R8 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R8 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R9 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R9 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R10 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:04 - NodeConnectionClient::RemoveStreamObject - Object CSC_R10 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R11 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R11 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R12 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R12 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R13 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R13 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R14 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R14 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R15 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:05 - NodeConnectionClient::RemoveStreamObject - Object CSC_R15 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R16 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R16 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R17 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R17 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R18 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R18 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R19 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R19 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R20 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:06 - NodeConnectionClient::RemoveStreamObject - Object CSC_R20 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_R21 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_R21 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_R22 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_R22 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_R23 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_R23 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_R24 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_R24 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_L1 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:07 - NodeConnectionClient::RemoveStreamObject - Object CSC_L1 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:08 - NodeConnectionClient::RemoveStreamObject - Object CSC_L2 stream reference count has been decremented to 0. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:08 - NodeConnectionClient::RemoveStreamObject - Object CSC_L2 has been removed from the stream list. Stream Type: CSC
-* NOTICE  *- (mm/dd/yyyy): 10/17/2016 At Time: 18:24:08 - NodeConnectionClient::RemoveStreamObject - Object CSC_L3 stream reference count has been decremented to 0. Stream Type: CSC
